"","full_address","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","sold_date","sold_year","n1_total","total_credit_amt","taxable_income_amt","mortgageint_amt","p_mortgageint_nr","inctax_amt","p_unemploy_nr","agi_amt","num_dependents","re_taxes_nr","agi_bucket"
"88","10 Cook Ave Unit 6, Madison, NJ, 07940","for_sale",810000,3,4,NA,"10 Cook Ave Unit 6","Madison","New Jersey","07940",NA,2013-06-25,"2013",7180,1657.50974930362,198169.559888579,7081.50974930362,2610,53054.8857938719,0.0654596100278552,247690.171309192,952.019498607242,641.949860724234,3.45543175487465
"89","10 Culver Ln, North Haven, CT, 06473","for_sale",229000,2,1,0.46,"10 Culver Ln","North Haven","Connecticut","06473",672,2011-03-16,"2011",12424,780.2450901481,90147.0637475853,6960.79209594334,4817,14488.1176754668,0.108580167417901,135722.350772698,1104.32871860914,965.371458467482,2.87797810688989
"90","10 Doreen Dr, Staten Island, NY, 10303","for_sale",429000,2,2,0.03,"10 Doreen Dr","Staten Island","New York","10303",1080,2013-03-06,"2013",11700,677.3,36459.6444444444,3534.18974358974,2730,4429.79658119658,0.0760683760683761,83662.5384615385,2707.7094017094,405.700854700855,2.12649572649573
"91","10 Drury Ln, Demarest, NJ, 07627","for_sale",525000,2,2,0.18,"10 Drury Ln","Demarest","New Jersey","07627",1074,2014-03-03,"2014",2270,436.220264317181,104248.198237885,3363.42731277533,960,29715.8502202643,0.026431718061674,128791.885462555,361.718061674009,278.502202643172,3.66519823788546
"92","10 Dutton Ave, Fair Haven, VT, 05743","for_sale",185000,5,2,0.31,"10 Dutton Ave","Fair Haven","Vermont","05743",2536,2012-07-16,"2012",2000,95.75,6856.57,327.05,300,803.455,0.105,14308.255,259.2,62.65,2.03
"93","10 E End Ave Apt 9G, New York, NY, 10075","for_sale",399999,NA,1,NA,"10 E End Ave Apt 9G","New York","New York","10075",NA,2014-08-06,"2014",14320,8920.09217877095,1357424.6627095,13483.8589385475,4750,420869.858240223,0.0286312849162011,1676776.06284916,921.382681564246,1130.38407821229,3.83170391061453
"94","10 E End Ave Unit 14LM, New York, NY, 10075","for_sale",2350000,3,3,NA,"10 E End Ave Unit 14LM","New York","New York","10075",NA,2010-09-03,"2010",13673,3229.86732977401,668487.818254955,14853.5427484824,4631,187002.208513128,0.074453302128282,864352.718935128,759.335332406933,948.660937614276,3.55876545015724
"95","10 Eagle Dr, Bayville, NJ, 08721","for_sale",425000,3,2,0.46,"10 Eagle Dr","Bayville","New Jersey","08721",NA,2014-10-17,"2014",9840,587.081300813008,58506.3384146341,5126.12804878049,3680,8518.32418699187,0.0853658536585366,95815.4014227642,1090.29471544715,700.599593495935,2.6880081300813
"96","10 East Pl, Tuxedo Park, NY, 10987","for_sale",250000,2,1,0.14,"10 East Pl","Tuxedo Park","New York","10987",680,2012-09-18,"2012",1650,152.090909090909,41209.3757575758,1750.08484848485,730,10530.4909090909,0.0848484848484849,54186.8666666667,164.181818181818,160.848484848485,3.35757575757576
"97","10 Edgewater Dr, Greenwich, CT, 06870","for_sale",1975000,4,3,0.24,"10 Edgewater Dr","Greenwich","Connecticut","06870",1871,2013-07-26,"2013",3280,3619.75304878049,420028.902439024,9540.10365853658,1500,130713.06097561,0.0457317073170732,493251.176829268,798.780487804878,517.317073170732,3.96341463414634
"98","10 Edinburgh Dr, Toms River, NJ, 08757","for_sale",229900,2,1,NA,"10 Edinburgh Dr","Toms River","New Jersey","08757",NA,2013-01-07,"2013",16800,455.078571428571,62201.6047619048,4588.03571428571,4020,7902.73154761905,0.0898809523809524,125910.566666667,1081.07142857143,1073.38095238095,2.15892857142857
"99","10 Elkington Dr, Mount Laurel, NJ, 08054","for_sale",374900,3,3,0.23,"10 Elkington Dr","Mount Laurel","New Jersey","08054",2134,2012-10-02,"2012",22420,1305.16057091882,186876.087867975,13057.7863514719,9580,33216.6235504014,0.0972346119536128,271011.847457627,1987.89473684211,1860.37912578055,2.97948260481713
"100","10 Ethan Allen Dr, Suffern, NY, 10901","for_sale",799000,5,3,0.92,"10 Ethan Allen Dr","Suffern","New York","10901",2148,2010-02-02,"2010",11273,753.894526745321,102787.122150271,9086.75401401579,4716,20673.1440610308,0.0950057659895325,155037.339306307,1256.49099618558,901.972855495432,3.02785416481859
"101","10 Evesboro Rd, Chesterfield, NJ, 08515","for_sale",675000,4,4,0.14,"10 Evesboro Rd","Chesterfield","New Jersey","08515",3074,2013-10-24,"2013",2390,265.405857740586,36539.9790794979,3248.62343096234,1260,6556.28033472803,0.0878661087866109,51854.7071129707,447.071129707113,308.535564853556,3.54393305439331
"102","10 Frick Dr, Alpine, NJ, 07620","for_sale",14995000,8,14,2,"10 Frick Dr","Alpine","New Jersey","07620",NA,2010-12-06,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","10 Furman Dr, Wayne, NJ, 07470","for_sale",689000,4,3,0.34,"10 Furman Dr","Wayne","New Jersey","07470",NA,2013-05-01,"2013",25570,1619.24872897927,296579.448572546,17978.0414548299,9980,59892.3222526398,0.0766523269456394,419123.458740712,2813.49628470864,2315.17403206883,3.21626906531091
"104","10 Godfrey Ln, Westport, CT, 06880","for_sale",2850000,6,7,1.02,"10 Godfrey Ln","Westport","Connecticut","06880",5735,2010-08-17,"2010",12288,7509.89306640625,1013366.39290365,37417.6478678385,5744,294674.022054036,0.06982421875,1234377.84903971,2421.52400716146,1686.40397135417,3.73486328125
"105","10 Guinea Rd, Sharon, CT, 06069","for_sale",150000,NA,NA,2.41,"10 Guinea Rd","Sharon","Connecticut","06069",NA,2010-03-05,"2010",1146,73.0383944153578,8882.88219895288,649.483420593368,400,1801.62390924956,0.0820246073298429,13693.7129144852,83.2233856893543,80.2225130890052,2.72338568935428
"106","10 Hidden Oak Trl, Plainville, CT, 06062","for_sale",75000,2,1,NA,"10 Hidden Oak Trl","Plainville","Connecticut","06062",868,2010-03-23,"2010",9332,631.857801114445,48036.1125160737,4011.11519502786,3233,6357.44009858551,0.178204039862838,79568.14894985,777.545220745821,619.791898842692,2.45038576939563
"107","10 Highgate Rd, Riverside, CT, 06878","for_sale",2950000,4,3,0.8,"10 Highgate Rd","Riverside","Connecticut","06878",3138,2010-12-07,"2010",3468,4687.46856978085,473365.39994233,10475.8979238754,1472,130392.747693195,0.0778546712802768,563970.747981546,756.560553633218,449.395905420992,3.67820069204152
"108","10 James Junior Ave, Killingly, CT, 06239","for_sale",239900,3,1,0.35,"10 James Junior Ave","Killingly","Connecticut","06239",1104,2012-05-17,"2012",5030,273.075546719682,21879.9980119284,1632.75745526839,1420,2750.28628230616,0.163021868787276,39700.3598409543,584.314115308151,249.940357852883,2.28429423459245
"109","10 Jennifer Ln, Morrisville, PA, 19067","for_sale",584900,5,4,0.19,"10 Jennifer Ln","Morrisville","Pennsylvania","19067",3170,2012-06-06,"2012",26240,1531.68025914634,276092.53429878,16315.5221036585,10400,54991.9988567073,0.0895579268292683,381399.22027439,2647.38567073171,1938.72713414634,3.06516768292683
"110","10 Kenwood Rd, Garden City, NY, 11530","for_sale",1249000,3,3,0.15,"10 Kenwood Rd","Garden City","New York","11530",1881,2012-09-04,"2012",13710,2068.62144420131,478785.057622174,18376.0393873085,5720,127874.033552152,0.0525164113785558,617208.417213713,1969.36542669584,1580.28446389497,3.63019693654267
"111","10 Lapointe Rd, Chazy, NY, 12921","for_sale",99000,4,2,0.47,"10 Lapointe Rd","Chazy","New York","12921",1248,2014-05-20,"2014",1260,67.2777777777778,6010.96031746032,175.84126984127,240,816.277777777778,0.0793650793650794,10159.6428571429,118.412698412698,38.968253968254,2.4047619047619
"112","10 Lewald Ln, Port Henry, NY, 12974","for_sale",130000,4,2,0.3,"10 Lewald Ln","Port Henry","New York","12974",1596,2014-10-03,"2014",640,29.359375,2589.625,76.609375,100,312.65625,0.125,4918.765625,68.125,17.34375,2.15625
"113","10 Little St W Ph 1C, New York City, NY, 10004","for_sale",5400000,4,5,NA,"10 Little St W Ph 1C","New York City","New York","10004",3042,2012-02-16,"2012",2420,2358.47107438017,214584.719008264,4389.89256198347,700,58631.3636363636,0.0454545454545455,264355.79338843,279.380165289256,209.876033057851,4.05371900826446
"114","10 Locust St, South Hampton, NH, 03827","for_sale",975000,3,6,1.7,"10 Locust St","South Hampton","New Hampshire","03827",7577,2013-05-07,"2013",1660,87.1746987951807,13425.9156626506,923.626506024096,670,2330.97590361446,0.0602409638554217,19539.8674698795,136.265060240964,129.036144578313,2.96987951807229
"115","10 Max Dr, Morris Twp, NJ, 07960","for_sale",669900,4,3,0.18,"10 Max Dr","Morris Twp","New Jersey","07960",2460,2014-01-02,"2014",21320,2799.18151969981,465305.575046904,13993.740619137,6830,120804.660881801,0.0454971857410882,580268.42260788,2010.86303939962,1502.82833020638,3.26454033771107
"116","10 Melody Dr, Colonia, NJ, 07067","for_sale",589000,4,3,0.19,"10 Melody Dr","Colonia","New Jersey","07067",NA,2013-10-09,"2013",9190,604.590859630033,75806.1403699674,5548.2752992383,3630,12217.5092491839,0.0892274211099021,114840.983677911,1013.24265505985,840.043525571273,2.97714907508161
"117","10 Mistletoe Ln, Levittown, PA, 19054","for_sale",285000,3,1,0.23,"10 Mistletoe Ln","Levittown","Pennsylvania","19054",1084,2010-09-21,"2010",8718,708.131452672631,41926.874053682,4089.2650837348,2847,5295.64624913971,0.162651995870613,72072.4631796284,946.063317274604,508.238357421427,2.41293874741913
"118","10 Montfern Ave Unit 3, Boston, MA, 02135","for_sale",579000,4,1,0.03,"10 Montfern Ave Unit 3","Boston","Massachusetts","02135",1266,2011-07-13,"2011",21783,1018.53808015425,121018.503466006,3559.99449111693,2731,16791.3704264794,0.0586696093283753,184382.879906349,920.891979984391,469.784373135014,2.23798374879493
"119","10 Moorings Ln, Edgewater, NJ, 07020","for_sale",1649000,3,4,NA,"10 Moorings Ln","Edgewater","New Jersey","07020",NA,2012-04-03,"2012",5700,387.845614035088,83321.8964912281,3662.35263157895,1670,18422.4456140351,0.0947368421052632,108726.347368421,459.19298245614,341.859649122807,3.37017543859649
"120","10 Norway Rd, Toms River, NJ, 08757","for_sale",345000,2,2,0.14,"10 Norway Rd","Toms River","New Jersey","08757",1404,2010-04-08,"2010",16618,639.636960284029,58828.9331447828,6117.0377301721,4377,7171.20200986882,0.140931526056084,123434.614394031,1015.74828499218,1216.00667950415,2.09104585389337
"121","10 Odonnell Rd, New Britain, CT, 06053","for_sale",225000,3,2,0.17,"10 Odonnell Rd","New Britain","Connecticut","06053",1014,2010-08-03,"2010",15165,1053.93346521596,59607.8634355424,3902.24952192549,3293,6854.99887899769,0.194263112429937,119195.582723376,2217.24886251236,726.612924497198,2.034091658424
"122","10 Patton St, High Bridge, NJ, 08829","for_sale",399000,3,2,0.6,"10 Patton St","High Bridge","New Jersey","08829",NA,2014-08-07,"2014",1780,109.657303370787,16434.4157303371,1054.7808988764,810,2733.39887640449,0.0730337078651685,23942.2415730337,189.269662921348,169.887640449438,3.11797752808989
"123","10 Purkis Rd, Buckfield, ME, 04220","for_sale",260000,3,1,4,"10 Purkis Rd","Buckfield","Maine","04220",1224,2013-10-01,"2013",1420,81.5704225352113,5295.77464788732,278.521126760563,290,602.028169014084,0.0845070422535211,10936.3028169014,187.323943661972,54.9295774647887,2.09859154929577
"124","10 Raritan Dr, Califon, NJ, 07830","for_sale",464900,3,3,0.8,"10 Raritan Dr","Califon","New Jersey","07830",NA,2011-08-01,"2011",3104,200.766430412371,59080.9207474227,3846.91333762887,1492,14496.2258376289,0.0856958762886598,78712.0521907216,369.855670103093,328.047036082474,3.42751288659794
"125","10 Reed Rd, Howell, NJ, 07731","for_sale",630000,4,3,0.2,"10 Reed Rd","Howell","New Jersey","07731",NA,2013-05-23,"2013",19350,1376.14211886305,145684.891472868,12633.1550387597,8030,22620.5596899225,0.101808785529716,225385.274418605,2401.17829457364,1556.5684754522,2.84186046511628
"126","10 Robinhood Dr, Sayreville, NJ, 08859","for_sale",574999,4,3,0.17,"10 Robinhood Dr","Sayreville","New Jersey","08859",NA,2014-02-04,"2014",12130,708.836768342951,75323.3190436933,4497.00659521847,3580,11404.1607584501,0.0643033800494641,119562.838417148,1347.55976916735,691.319043693322,2.72135201978566
"127","10 Slocum Ave, Port Washington, NY, 11050","for_sale",1398000,4,3,0.14,"10 Slocum Ave","Port Washington","New York","11050",NA,2010-07-14,"2010",14356,2412.18034271385,331230.773474505,15488.3525355252,5085,84175.5862357203,0.073627751462803,435525.454165506,1632.54562552243,1152.52040958484,3.23627751462803
"128","10 Spencer Ln, Warren Twp, NJ, 07059","for_sale",2199000,6,6,1.5,"10 Spencer Ln","Warren Twp","New Jersey","07059",6759,2010-06-18,"2010",7384,1234.62879198267,263602.24336403,12204.6780877573,3309,71248.1201245937,0.0885698808234019,337151.890574215,1135.59358071506,848.734154929577,3.53426327193933
"129","10 Sudbury Ct, East Brunswick, NJ, 08816","for_sale",325000,2,2,0.08,"10 Sudbury Ct","East Brunswick","New Jersey","08816",1366,2013-05-10,"2013",23130,1771.55901426719,236256.28923476,13145.5814958928,8970,46644.9463899697,0.0791180285343709,338442.370946822,2776.54993514916,1924.60008646779,3.08517077388673
"130","10 Tobago Ln, Ocean City, NJ, 08226","for_sale",2899000,3,5,0.11,"10 Tobago Ln","Ocean City","New Jersey","08226",NA,2011-05-03,"2011",6337,227.315764557362,33189.3752564305,2866.19599179422,1763,5420.80953132397,0.129556588290989,55509.3850402399,494.997790752722,379.747514596812,2.56146441533849
"131","10 Toftrees Ct, Princeton, NJ, 08540","for_sale",1200000,5,5,4.82,"10 Toftrees Ct","Princeton","New Jersey","08540",NA,2013-07-19,"2013",20010,6985.44527736132,760120.387806097,22220.7586206897,7960,208180.467266367,0.0449775112443778,949116.553223388,2910.70964517741,2242.36381809095,3.7256371814093
"132","10 Tudor Rose Ter, Mahwah, NJ, 07430","for_sale",995000,NA,NA,1.85,"10 Tudor Rose Ter","Mahwah","New Jersey","07430",NA,2011-12-29,"2011",12317,910.702443776894,168078.114069985,11586.220832995,5340,38271.8355118941,0.0985629617601689,228249.407160835,1148.45303239425,1107.84200698222,3.25184704067549
"133","10 Tulsa Ct, South Brunswick, NJ, 08852","for_sale",1500000,6,5,2,"10 Tulsa Ct","South Brunswick","New Jersey","08852",5920,2013-11-22,"2013",8060,656.342431761787,95131.2431761787,4705.95533498759,2910,19622.3151364764,0.0831265508684863,130408.627791563,1141.66253101737,578.312655086849,3.20843672456576
"134","10 Union Ave, Freehold, NJ, 07728","for_sale",325000,3,1,0.22,"10 Union Ave","Freehold","New Jersey","07728",NA,2014-09-11,"2014",27090,1393.94056847545,215975.947582134,14506.4909560724,9880,39983.2834994463,0.0572166851236619,324554.891472868,3174.84311554079,1896.05758582503,2.88076781100037
"135","10 W 15th St Apt 407, New York City, NY, 10011","for_sale",8e+05,1,1,NA,"10 W 15th St Apt 407","New York City","New York","10011",NA,2011-10-20,"2011",30748,4987.9260114479,882229.521529856,23940.3612592689,8333,236142.537660986,0.0692077533498114,1120914.21692468,1009.29218160531,1614.45372056719,3.48559255886562
"136","10 W 15th St Apt 605, Manhattan, NY, 10011","for_sale",2100000,3,2,NA,"10 W 15th St Apt 605","Manhattan","New York","10011",NA,2011-05-03,"2011",30748,4987.9260114479,882229.521529856,23940.3612592689,8333,236142.537660986,0.0692077533498114,1120914.21692468,1009.29218160531,1614.45372056719,3.48559255886562
"137","10 W 66th St Apt 21A, Manhattan, NY, 10023","for_sale",1595000,1,1,NA,"10 W 66th St Apt 21A","Manhattan","New York","10023",NA,2011-09-13,"2011",34598,10957.0992542922,1620766.93499624,32594.2908260593,10665,449465.219030002,0.0672582230186716,2051789.87409677,1908.44959246199,2336.14691600671,3.6631019134054
"138","10 W 66th St Apt 31H, Manhattan, NY, 10023","for_sale",3850000,2,2,NA,"10 W 66th St Apt 31H","Manhattan","New York","10023",NA,2010-11-12,"2010",34540,9112.03425014476,1521632.17486972,33879.4852634627,10772,428443.193341054,0.0809206716850029,1935641.75541401,1744.99933410539,2257.24791546034,3.57921250723799
"139","10 W End Ave Apt 20D, New York, NY, 10023","for_sale",2175000,2,2,NA,"10 W End Ave Apt 20D","New York","New York","10023",NA,2010-05-26,"2010",34540,9112.03425014476,1521632.17486972,33879.4852634627,10772,428443.193341054,0.0809206716850029,1935641.75541401,1744.99933410539,2257.24791546034,3.57921250723799
"140","10 W End Ave Apt 4H, Manhattan, NY, 10023","for_sale",2150000,2,2,NA,"10 W End Ave Apt 4H","Manhattan","New York","10023",NA,2013-09-04,"2013",33900,14122.5345132743,2104269.03421829,29710.8212389381,10480,641199.241297935,0.0542772861356932,2593776.06076696,2061.57522123894,2477.67551622419,3.78171091445428
"141","10 W End Ave Apt 8J, New York, NY, 10023","for_sale",985000,NA,1,NA,"10 W End Ave Apt 8J","New York","New York","10023",600,2013-03-25,"2013",33900,14122.5345132743,2104269.03421829,29710.8212389381,10480,641199.241297935,0.0542772861356932,2593776.06076696,2061.57522123894,2477.67551622419,3.78171091445428
"142","10 W Walnut St Trl # 103, Bethel, NY, 12720","for_sale",18500,NA,NA,0.17,"10 W Walnut St Trl # 103","Bethel","New York","12720",NA,2011-07-28,"2011",144.0003,12.9374980470874,3516.82600661269,100.937314714136,38.0004,839.477417755588,4.1666579861292e-06,4669.67777150485,22.8749523440576,19.1250247397401,1.95833967012569
"143","10 White Gate Dr Apt G, Wappingers Falls, NY, 12590","for_sale",140000,1,1,NA,"10 White Gate Dr Apt G","Wappingers Falls","New York","12590",800,2010-09-23,"2010",17383,1280.17724213312,105933.338203992,10286.3533337169,6346,15597.5407006846,0.1048725824081,170086.151297244,1872.35201058505,1184.77161594661,2.71846056491975
"144","10 Wilderness Dr, Medford, NJ, 08055","for_sale",909900,4,7,2.73,"10 Wilderness Dr","Medford","New Jersey","08055",4544,2012-09-26,"2012",13440,965.92931547619,175319.413690476,11663.2931547619,6270,35690.7306547619,0.0892857142857143,243916.220238095,1667.5744047619,1360.15625,3.27827380952381
"145","10 Wilkes Rd, Danbury, CT, 06811","for_sale",549900,4,3,0.46,"10 Wilkes Rd","Danbury","Connecticut","06811",2626,2010-05-06,"2010",14100,971.367943262411,98069.6779432624,10671.9717730496,6093,16044.3434042553,0.122765957446809,151899.82070922,1363.81645390071,1138.64397163121,2.85382978723404
